,Party,Sector,Year,CO2 emissions (kt)
4495,Luxembourg,Other,2005,NO
4496,Luxembourg,Other,2006,NO
4497,Luxembourg,Other,2007,NO
4498,Luxembourg,Other,2008,NO
4499,Luxembourg,Other,2009,NO
4500,Luxembourg,Other,2010,NO
4501,Luxembourg,Other,2011,NO
4502,Luxembourg,Other,2012,NO
4503,Luxembourg,Other,2013,NO
4504,Luxembourg,Other,2014,NO
4505,Luxembourg,Other,2015,NO
4506,Luxembourg,Other,2016,NO
4507,Luxembourg,Other,Last Inventory Year (2017),NO
4508,Malta,Energy,1990,1937.789194
4509,Malta,Energy,1991,2106.482389
4510,Malta,Energy,1992,2300.060135
4511,Malta,Energy,1993,2312.764354
4512,Malta,Energy,1994,2478.468065
4513,Malta,Energy,1995,2471.245933
4514,Malta,Energy,1996,2430.500277
4515,Malta,Energy,1997,2475.999904
4516,Malta,Energy,1998,2480.195471
4517,Malta,Energy,1999,2527.276956
4518,Malta,Energy,2000,2521.722663
4519,Malta,Energy,2001,2422.220955
4520,Malta,Energy,2002,2416.843462
4521,Malta,Energy,2003,2623.258768
4522,Malta,Energy,2004,2536.094403
4523,Malta,Energy,2005,2592.406751
4524,Malta,Energy,2006,2599.690543
4525,Malta,Energy,2007,2679.276931
4526,Malta,Energy,2008,2754.859558
4527,Malta,Energy,2009,2526.333329
4528,Malta,Energy,2010,2528.265816
4529,Malta,Energy,2011,2606.878057
4530,Malta,Energy,2012,2765.589616
4531,Malta,Energy,2013,2426.759183
4532,Malta,Energy,2014,2414.619549
4533,Malta,Energy,2015,1707.64282
4534,Malta,Energy,2016,1405.55292
4535,Malta,Energy,Last Inventory Year (2017),1603.57539
4536,Malta,Industrial Processes and Product Use,1990,5.127072701
4537,Malta,Industrial Processes and Product Use,1991,5.350382578
4538,Malta,Industrial Processes and Product Use,1992,4.944364699
4539,Malta,Industrial Processes and Product Use,1993,4.959446804
4540,Malta,Industrial Processes and Product Use,1994,5.238917084
4541,Malta,Industrial Processes and Product Use,1995,5.193361283
4542,Malta,Industrial Processes and Product Use,1996,4.981468895
4543,Malta,Industrial Processes and Product Use,1997,5.189326759
4544,Malta,Industrial Processes and Product Use,1998,4.595771027
4545,Malta,Industrial Processes and Product Use,1999,3.788382144
4546,Malta,Industrial Processes and Product Use,2000,3.653046613
4547,Malta,Industrial Processes and Product Use,2001,3.842188907
4548,Malta,Industrial Processes and Product Use,2002,3.752684994
4549,Malta,Industrial Processes and Product Use,2003,3.625378104
4550,Malta,Industrial Processes and Product Use,2004,3.493528767
4551,Malta,Industrial Processes and Product Use,2005,3.654041603
4552,Malta,Industrial Processes and Product Use,2006,4.20207092
4553,Malta,Industrial Processes and Product Use,2007,3.353577286
4554,Malta,Industrial Processes and Product Use,2008,3.575423302
4555,Malta,Industrial Processes and Product Use,2009,3.920754364
4556,Malta,Industrial Processes and Product Use,2010,3.561361341
4557,Malta,Industrial Processes and Product Use,2011,3.971466019
4558,Malta,Industrial Processes and Product Use,2012,5.123729286
4559,Malta,Industrial Processes and Product Use,2013,11.06188471
4560,Malta,Industrial Processes and Product Use,2014,10.87013365
4561,Malta,Industrial Processes and Product Use,2015,9.422957225
4562,Malta,Industrial Processes and Product Use,2016,7.279617715
4563,Malta,Industrial Processes and Product Use,Last Inventory Year (2017),4.594672696
4564,Malta,Agriculture,1990,"NE,NO"
4565,Malta,Agriculture,1991,"NE,NO"
4566,Malta,Agriculture,1992,"NE,NO"
4567,Malta,Agriculture,1993,"NE,NO"
4568,Malta,Agriculture,1994,"NE,NO"
4569,Malta,Agriculture,1995,"NE,NO"
4570,Malta,Agriculture,1996,"NE,NO"
4571,Malta,Agriculture,1997,"NE,NO"
4572,Malta,Agriculture,1998,"NE,NO"
4573,Malta,Agriculture,1999,"NE,NO"
4574,Malta,Agriculture,2000,"NE,NO"
4575,Malta,Agriculture,2001,"NE,NO"
4576,Malta,Agriculture,2002,"NE,NO"
4577,Malta,Agriculture,2003,"NE,NO"
4578,Malta,Agriculture,2004,"NE,NO"
4579,Malta,Agriculture,2005,"NE,NO"
4580,Malta,Agriculture,2006,"NE,NO"
4581,Malta,Agriculture,2007,"NE,NO"
4582,Malta,Agriculture,2008,"NE,NO"
4583,Malta,Agriculture,2009,"NE,NO"
4584,Malta,Agriculture,2010,"NE,NO"
4585,Malta,Agriculture,2011,"NE,NO"
4586,Malta,Agriculture,2012,"NE,NO"
4587,Malta,Agriculture,2013,"NE,NO"
4588,Malta,Agriculture,2014,"NE,NO"
4589,Malta,Agriculture,2015,"NE,NO"
4590,Malta,Agriculture,2016,"NO,NE"
4591,Malta,Agriculture,Last Inventory Year (2017),"NO,NE"
4592,Malta,Land Use LandUse Change and Forestry,1990,2.962424667
4593,Malta,Land Use LandUse Change and Forestry,1991,4.750218
4594,Malta,Land Use LandUse Change and Forestry,1992,4.355776333
4595,Malta,Land Use LandUse Change and Forestry,1993,3.273244333
4596,Malta,Land Use LandUse Change and Forestry,1994,3.678972
4597,Malta,Land Use LandUse Change and Forestry,1995,3.071031333
4598,Malta,Land Use LandUse Change and Forestry,1996,3.003748
4599,Malta,Land Use LandUse Change and Forestry,1997,2.930473333
4600,Malta,Land Use LandUse Change and Forestry,1998,2.546833667
4601,Malta,Land Use LandUse Change and Forestry,1999,1.919580667
4602,Malta,Land Use LandUse Change and Forestry,2000,3.150862
4603,Malta,Land Use LandUse Change and Forestry,2001,2.105128667
4604,Malta,Land Use LandUse Change and Forestry,2002,1.264160333
4605,Malta,Land Use LandUse Change and Forestry,2003,1.387173333
4606,Malta,Land Use LandUse Change and Forestry,2004,1.535028
4607,Malta,Land Use LandUse Change and Forestry,2005,1.70808
4608,Malta,Land Use LandUse Change and Forestry,2006,1.878888
4609,Malta,Land Use LandUse Change and Forestry,2007,2.013667333
4610,Malta,Land Use LandUse Change and Forestry,2008,2.110012667
4611,Malta,Land Use LandUse Change and Forestry,2009,2.245943333
4612,Malta,Land Use LandUse Change and Forestry,2010,1.997889667
4613,Malta,Land Use LandUse Change and Forestry,2011,2.233102667
4614,Malta,Land Use LandUse Change and Forestry,2012,2.468315667
4615,Malta,Land Use LandUse Change and Forestry,2013,2.705189667
4616,Malta,Land Use LandUse Change and Forestry,2014,2.940391667
4617,Malta,Land Use LandUse Change and Forestry,2015,3.175608333
4618,Malta,Land Use LandUse Change and Forestry,2016,3.410821333
4619,Malta,Land Use LandUse Change and Forestry,Last Inventory Year (2017),3.646030667
4620,Malta,Waste,1990,0.37011788
4621,Malta,Waste,1991,0.37011788
4622,Malta,Waste,1992,0.37011788
4623,Malta,Waste,1993,0.37011788
4624,Malta,Waste,1994,0.37011788
4625,Malta,Waste,1995,0.37011788
4626,Malta,Waste,1996,0.37011788
4627,Malta,Waste,1997,0.37011788
4628,Malta,Waste,1998,0.34538988
4629,Malta,Waste,1999,0.34538988
4630,Malta,Waste,2000,0.34538988
4631,Malta,Waste,2001,0.34538988
4632,Malta,Waste,2002,0.34538988
4633,Malta,Waste,2003,0.34538988
4634,Malta,Waste,2004,0.31560188
4635,Malta,Waste,2005,0.31560188
4636,Malta,Waste,2006,0.31560188
4637,Malta,Waste,2007,0.31560188
4638,Malta,Waste,2008,0.351945733
4639,Malta,Waste,2009,0.474606953
4640,Malta,Waste,2010,0.519892047
4641,Malta,Waste,2011,0.686320301
4642,Malta,Waste,2012,0.6151277
4643,Malta,Waste,2013,0.35669722
4644,Malta,Waste,2014,0.64373408
4645,Malta,Waste,2015,0.538135993
4646,Malta,Waste,2016,0.52411997
4647,Malta,Waste,Last Inventory Year (2017),0.495788547
4648,Malta,Other,1990,
4649,Malta,Other,1991,
4650,Malta,Other,1992,
4651,Malta,Other,1993,
4652,Malta,Other,1994,
4653,Malta,Other,1995,
4654,Malta,Other,1996,
4655,Malta,Other,1997,
4656,Malta,Other,1998,
4657,Malta,Other,1999,
4658,Malta,Other,2000,
4659,Malta,Other,2001,
4660,Malta,Other,2002,
4661,Malta,Other,2003,
4662,Malta,Other,2004,
4663,Malta,Other,2005,
4664,Malta,Other,2006,
4665,Malta,Other,2007,
4666,Malta,Other,2008,
4667,Malta,Other,2009,
4668,Malta,Other,2010,
4669,Malta,Other,2011,
4670,Malta,Other,2012,
4671,Malta,Other,2013,
4672,Malta,Other,2014,
4673,Malta,Other,2015,
4674,Malta,Other,2016,
4675,Malta,Other,Last Inventory Year (2017),
4676,Monaco,Energy,1990,96.79166739
4677,Monaco,Energy,1991,97.45934317
4678,Monaco,Energy,1992,103.0549125
4679,Monaco,Energy,1993,102.1228425
4680,Monaco,Energy,1994,102.8798557
4681,Monaco,Energy,1995,99.60591644
4682,Monaco,Energy,1996,103.0878546
4683,Monaco,Energy,1997,101.5780079
4684,Monaco,Energy,1998,100.3578529
4685,Monaco,Energy,1999,101.1156158
4686,Monaco,Energy,2000,98.6587288
4687,Monaco,Energy,2001,98.65376734
4688,Monaco,Energy,2002,98.34116451
4689,Monaco,Energy,2003,95.59829888
4690,Monaco,Energy,2004,90.42838815
4691,Monaco,Energy,2005,88.81532965
4692,Monaco,Energy,2006,82.55896951
4693,Monaco,Energy,2007,82.67658967
4694,Monaco,Energy,2008,80.92141862
4695,Monaco,Energy,2009,77.43479491
4696,Monaco,Energy,2010,75.9746684
4697,Monaco,Energy,2011,73.48174557
4698,Monaco,Energy,2012,76.65438114
4699,Monaco,Energy,2013,77.53226825
4700,Monaco,Energy,2014,72.69573313
4701,Monaco,Energy,2015,75.52382316
4702,Monaco,Energy,2016,74.23457325
4703,Monaco,Energy,Last Inventory Year (2017),72.94442083
4704,Monaco,Industrial Processes and Product Use,1990,0.200335207
4705,Monaco,Industrial Processes and Product Use,1991,0.203016708
4706,Monaco,Industrial Processes and Product Use,1992,0.210803102
4707,Monaco,Industrial Processes and Product Use,1993,0.203312588
4708,Monaco,Industrial Processes and Product Use,1994,0.208838369
4709,Monaco,Industrial Processes and Product Use,1995,0.226677117
4710,Monaco,Industrial Processes and Product Use,1996,0.236164097
4711,Monaco,Industrial Processes and Product Use,1997,0.221377082
4712,Monaco,Industrial Processes and Product Use,1998,0.274062467
4713,Monaco,Industrial Processes and Product Use,1999,0.267237763
4714,Monaco,Industrial Processes and Product Use,2000,0.285446073
4715,Monaco,Industrial Processes and Product Use,2001,0.303809356
4716,Monaco,Industrial Processes and Product Use,2002,0.294536129
4717,Monaco,Industrial Processes and Product Use,2003,0.317096375
4718,Monaco,Industrial Processes and Product Use,2004,0.33126978
4719,Monaco,Industrial Processes and Product Use,2005,0.403666368
4720,Monaco,Industrial Processes and Product Use,2006,0.296505612
4721,Monaco,Industrial Processes and Product Use,2007,0.371156608
4722,Monaco,Industrial Processes and Product Use,2008,0.333938049
4723,Monaco,Industrial Processes and Product Use,2009,0.292914009
4724,Monaco,Industrial Processes and Product Use,2010,0.28578291
4725,Monaco,Industrial Processes and Product Use,2011,0.340934817
4726,Monaco,Industrial Processes and Product Use,2012,0.307551283
4727,Monaco,Industrial Processes and Product Use,2013,0.276691131
4728,Monaco,Industrial Processes and Product Use,2014,0.2924133
4729,Monaco,Industrial Processes and Product Use,2015,0.306702994
4730,Monaco,Industrial Processes and Product Use,2016,0.33860333
4731,Monaco,Industrial Processes and Product Use,Last Inventory Year (2017),0.321386931
4732,Monaco,Agriculture,1990,NO
4733,Monaco,Agriculture,1991,NO
4734,Monaco,Agriculture,1992,NO
4735,Monaco,Agriculture,1993,NO
4736,Monaco,Agriculture,1994,NO
4737,Monaco,Agriculture,1995,NO
4738,Monaco,Agriculture,1996,NO
4739,Monaco,Agriculture,1997,NO
4740,Monaco,Agriculture,1998,NO
4741,Monaco,Agriculture,1999,NO
4742,Monaco,Agriculture,2000,NO
4743,Monaco,Agriculture,2001,NO
4744,Monaco,Agriculture,2002,NO
4745,Monaco,Agriculture,2003,NO
4746,Monaco,Agriculture,2004,NO
4747,Monaco,Agriculture,2005,NO
4748,Monaco,Agriculture,2006,NO
4749,Monaco,Agriculture,2007,NO
4750,Monaco,Agriculture,2008,NO
4751,Monaco,Agriculture,2009,NO
4752,Monaco,Agriculture,2010,NO
4753,Monaco,Agriculture,2011,NO
4754,Monaco,Agriculture,2012,NO
4755,Monaco,Agriculture,2013,NO
4756,Monaco,Agriculture,2014,NO
4757,Monaco,Agriculture,2015,NO
4758,Monaco,Agriculture,2016,NO
4759,Monaco,Agriculture,Last Inventory Year (2017),NO
4760,Monaco,Land Use LandUse Change and Forestry,1990,-0.009971071
4761,Monaco,Land Use LandUse Change and Forestry,1991,-0.014380638
4762,Monaco,Land Use LandUse Change and Forestry,1992,-0.020144954
4763,Monaco,Land Use LandUse Change and Forestry,1993,-0.02485868
4764,Monaco,Land Use LandUse Change and Forestry,1994,-0.031182354
4765,Monaco,Land Use LandUse Change and Forestry,1995,-0.035603123
4766,Monaco,Land Use LandUse Change and Forestry,1996,-0.038116873
4767,Monaco,Land Use LandUse Change and Forestry,1997,-0.040702635
4768,Monaco,Land Use LandUse Change and Forestry,1998,-0.042713253
4769,Monaco,Land Use LandUse Change and Forestry,1999,-0.045642782
4770,Monaco,Land Use LandUse Change and Forestry,2000,-0.047731001
4771,Monaco,Land Use LandUse Change and Forestry,2001,-0.050140419
4772,Monaco,Land Use LandUse Change and Forestry,2002,-0.05282637
4773,Monaco,Land Use LandUse Change and Forestry,2003,-0.054529237
4774,Monaco,Land Use LandUse Change and Forestry,2004,-0.03838814
4775,Monaco,Land Use LandUse Change and Forestry,2005,-0.057452846
4776,Monaco,Land Use LandUse Change and Forestry,2006,-0.055459478
4777,Monaco,Land Use LandUse Change and Forestry,2007,-0.06572984
4778,Monaco,Land Use LandUse Change and Forestry,2008,-0.066636411
4779,Monaco,Land Use LandUse Change and Forestry,2009,-0.068831707
4780,Monaco,Land Use LandUse Change and Forestry,2010,-0.059634708
4781,Monaco,Land Use LandUse Change and Forestry,2011,-0.051863856
4782,Monaco,Land Use LandUse Change and Forestry,2012,-0.044300344
4783,Monaco,Land Use LandUse Change and Forestry,2013,-0.045049755
4784,Monaco,Land Use LandUse Change and Forestry,2014,-0.039747717
4785,Monaco,Land Use LandUse Change and Forestry,2015,0.054535165
4786,Monaco,Land Use LandUse Change and Forestry,2016,-0.017220175
4787,Monaco,Land Use LandUse Change and Forestry,Last Inventory Year (2017),-0.014467047
4788,Monaco,Waste,1990,"NO,IE"
4789,Monaco,Waste,1991,"NO,IE"
4790,Monaco,Waste,1992,"NO,IE"
4791,Monaco,Waste,1993,"NO,IE"
4792,Monaco,Waste,1994,"NO,IE"
4793,Monaco,Waste,1995,"NO,IE"
4794,Monaco,Waste,1996,"NO,IE"
4795,Monaco,Waste,1997,"NO,IE"
4796,Monaco,Waste,1998,"NO,IE"
4797,Monaco,Waste,1999,"NO,IE"
4798,Monaco,Waste,2000,"NO,IE"
4799,Monaco,Waste,2001,"NO,IE"
4800,Monaco,Waste,2002,"NO,IE"
4801,Monaco,Waste,2003,"NO,IE"
4802,Monaco,Waste,2004,"NO,IE"
4803,Monaco,Waste,2005,"NO,IE"
4804,Monaco,Waste,2006,"NO,IE"
4805,Monaco,Waste,2007,"NO,IE"
4806,Monaco,Waste,2008,"NO,IE"
4807,Monaco,Waste,2009,"NO,IE"
4808,Monaco,Waste,2010,"NO,IE"
4809,Monaco,Waste,2011,"NO,IE"
4810,Monaco,Waste,2012,"NO,IE"
4811,Monaco,Waste,2013,"NO,IE"
4812,Monaco,Waste,2014,"NO,IE"
4813,Monaco,Waste,2015,"NO,IE"
4814,Monaco,Waste,2016,"NO,IE"
4815,Monaco,Waste,Last Inventory Year (2017),"NO,IE"
4816,Monaco,Other,1990,NO
4817,Monaco,Other,1991,NO
4818,Monaco,Other,1992,NO
4819,Monaco,Other,1993,NO
4820,Monaco,Other,1994,NO
4821,Monaco,Other,1995,NO
4822,Monaco,Other,1996,NO
4823,Monaco,Other,1997,NO
4824,Monaco,Other,1998,NO
4825,Monaco,Other,1999,NO
4826,Monaco,Other,2000,NO
4827,Monaco,Other,2001,NO
4828,Monaco,Other,2002,NO
4829,Monaco,Other,2003,NO
4830,Monaco,Other,2004,NO
4831,Monaco,Other,2005,NO
4832,Monaco,Other,2006,NO
4833,Monaco,Other,2007,NO
4834,Monaco,Other,2008,NO
4835,Monaco,Other,2009,NO
4836,Monaco,Other,2010,NO
4837,Monaco,Other,2011,NO
4838,Monaco,Other,2012,NO
4839,Monaco,Other,2013,NO
4840,Monaco,Other,2014,NO
4841,Monaco,Other,2015,NO
4842,Monaco,Other,2016,NO
4843,Monaco,Other,Last Inventory Year (2017),NO
4844,Netherlands,Energy,1990,155409.2724
4845,Netherlands,Energy,1991,163700.7652
4846,Netherlands,Energy,1992,163552.0377
4847,Netherlands,Energy,1993,163808.0393
4848,Netherlands,Energy,1994,164090.1317
4849,Netherlands,Energy,1995,165676.0649
4850,Netherlands,Energy,1996,175458.8942
4851,Netherlands,Energy,1997,168035.3698
4852,Netherlands,Energy,1998,168957.0166
4853,Netherlands,Energy,1999,163545.2634
4854,Netherlands,Energy,2000,164435.3235
4855,Netherlands,Energy,2001,170143.1194
4856,Netherlands,Energy,2002,169635.3519
4857,Netherlands,Energy,2003,173184.5097
4858,Netherlands,Energy,2004,174428.5156
4859,Netherlands,Energy,2005,170389.8881
4860,Netherlands,Energy,2006,165779.7188
4861,Netherlands,Energy,2007,165682.1422
4862,Netherlands,Energy,2008,168721.6869
4863,Netherlands,Energy,2009,163859.5489
4864,Netherlands,Energy,2010,175329.8602
4865,Netherlands,Energy,2011,162074.7258
4866,Netherlands,Energy,2012,159135.1714
4867,Netherlands,Energy,2013,158946.917
4868,Netherlands,Energy,2014,152195.9806
4869,Netherlands,Energy,2015,159553.5806
4870,Netherlands,Energy,2016,159676.3843
4871,Netherlands,Energy,Last Inventory Year (2017),157286.2623
4872,Netherlands,Industrial Processes and Product Use,1990,6835.76208
4873,Netherlands,Industrial Processes and Product Use,1991,6994.85856
4874,Netherlands,Industrial Processes and Product Use,1992,6987.716029
4875,Netherlands,Industrial Processes and Product Use,1993,6927.259738
4876,Netherlands,Industrial Processes and Product Use,1994,7270.214241
4877,Netherlands,Industrial Processes and Product Use,1995,7255.731774
4878,Netherlands,Industrial Processes and Product Use,1996,6881.186777
4879,Netherlands,Industrial Processes and Product Use,1997,7142.825893
4880,Netherlands,Industrial Processes and Product Use,1998,7342.162089
4881,Netherlands,Industrial Processes and Product Use,1999,7362.89047
4882,Netherlands,Industrial Processes and Product Use,2000,7409.655817
4883,Netherlands,Industrial Processes and Product Use,2001,6859.226762
4884,Netherlands,Industrial Processes and Product Use,2002,6654.047016
4885,Netherlands,Industrial Processes and Product Use,2003,6556.722785
4886,Netherlands,Industrial Processes and Product Use,2004,6941.365757
4887,Netherlands,Industrial Processes and Product Use,2005,7065.843612
4888,Netherlands,Industrial Processes and Product Use,2006,6872.36556
4889,Netherlands,Industrial Processes and Product Use,2007,6845.341988
4890,Netherlands,Industrial Processes and Product Use,2008,6731.501703
4891,Netherlands,Industrial Processes and Product Use,2009,6266.267132
4892,Netherlands,Industrial Processes and Product Use,2010,6796.540437
4893,Netherlands,Industrial Processes and Product Use,2011,6962.512028
4894,Netherlands,Industrial Processes and Product Use,2012,6672.6319
4895,Netherlands,Industrial Processes and Product Use,2013,6747.042681
4896,Netherlands,Industrial Processes and Product Use,2014,6560.66068
4897,Netherlands,Industrial Processes and Product Use,2015,6828.53005
